order_id,customer_id,region,product_id,quantity,sales_amount,order_date,discount
2262,394,South,116,3,288.00,2024-10-16,0.20
2844,321,West,138,2,32.40,2024-10-16,0.10
2948,294,South,133,3,384.00,2024-10-16,0.20
1392,257,West,108,3,135.00,2024-10-17,0.10
1624,309,East,111,4,360.00,2024-10-17,0.00
2882,254,East,136,2,80.00,2024-10-17,0.00
2987,246,West,140,6,513.00,2024-10-17,0.10
3878,359,South,140,1,95.00,2024-10-17,0.00
1099,224,West,119,1,35.00,2024-10-18,0.00
1233,240,West,119,5,148.75,2024-10-18,0.15
1899,371,South,115,4,40.00,2024-10-18,0.00
2243,307,West,138,3,48.60,2024-10-18,0.10
2682,259,North,114,3,142.50,2024-10-18,0.05
3809,233,North,128,2,34.00,2024-10-18,0.15
1286,326,East,112,1,76.00,2024-10-19,0.05
1541,207,West,137,4,57.00,2024-10-19,0.05
2167,249,South,111,3,216.00,2024-10-19,0.20
2480,361,East,106,1,255.00,2024-10-19,0.15
2907,378,East,138,1,18.00,2024-10-19,0.00
3487,246,South,132,1,200.00,2024-10-19,0.20
2228,296,North,121,2,220.00,2024-10-20,0.00
2286,256,East,121,4,440.00,2024-10-20,0.00
1242,298,West,119,1,28.00,2024-10-21,0.20
2098,345,South,119,6,178.50,2024-10-21,0.15
2476,263,West,130,1,45.00,2024-10-21,0.00
2793,261,East,117,5,112.50,2024-10-21,0.10
3369,201,West,128,4,80.00,2024-10-21,0.00
3385,387,North,103,1,600.00,2024-10-21,0.00
3434,224,South,132,1,250.00,2024-10-21,0.00
1245,373,South,129,1,80.75,2024-10-22,0.05
1622,377,East,101,1,1200.00,2024-10-22,0.00
2632,349,West,129,3,229.50,2024-10-22,0.10
3000,252,North,137,5,67.50,2024-10-23,0.10
3565,294,South,140,5,427.50,2024-10-23,0.10
1611,208,South,121,2,220.00,2024-10-24,0.00
1692,277,West,104,2,255.00,2024-10-24,0.15
2474,340,North,137,3,45.00,2024-10-24,0.00
2848,296,South,103,1,540.00,2024-10-24,0.10
2926,356,West,122,3,270.75,2024-10-24,0.05
2937,360,North,121,1,99.00,2024-10-24,0.10
1229,283,North,138,3,54.00,2024-10-25,0.00
1398,341,North,121,1,99.00,2024-10-25,0.10
2274,242,South,138,2,32.40,2024-10-25,0.10
2763,255,North,115,2,20.00,2024-10-25,0.00
3518,273,East,135,2,352.00,2024-10-25,0.20
3786,239,North,136,2,72.00,2024-10-25,0.10
1517,356,East,136,5,170.00,2024-10-26,0.15
1879,363,East,101,2,2280.00,2024-10-26,0.05
3448,386,East,127,1,12.00,2024-10-26,0.00
3481,319,East,121,1,104.50,2024-10-26,0.05
3843,351,South,140,8,684.00,2024-10-26,0.10
1053,322,West,129,3,216.75,2024-10-27,0.15
1198,250,South,117,2,47.50,2024-10-27,0.05
3181,326,East,126,1,8.00,2024-10-27,0.00
3905,321,East,111,1,85.50,2024-10-27,0.05
1080,225,East,112,2,128.00,2024-10-28,0.20
1129,241,West,117,3,67.50,2024-10-28,0.10
1404,257,West,125,3,672.00,2024-10-28,0.20
1438,387,North,137,2,30.00,2024-10-28,0.00
1733,302,North,140,5,380.00,2024-10-28,0.20
1771,234,North,111,4,360.00,2024-10-28,0.00
2758,381,West,113,1,560.00,2024-10-28,0.20
3663,265,East,123,1,49.50,2024-10-28,0.10
1765,337,East,135,2,374.00,2024-10-29,0.15
1820,337,East,112,1,76.00,2024-10-29,0.05
1843,385,North,140,5,427.50,2024-10-29,0.10
2110,247,North,103,1,600.00,2024-10-29,0.00
3318,252,North,136,1,36.00,2024-10-29,0.10
2190,355,East,137,2,24.00,2024-10-30,0.20
3258,322,South,127,3,36.00,2024-10-30,0.00
3382,222,North,120,3,513.00,2024-10-30,0.05
3834,295,West,136,3,108.00,2024-10-30,0.10
1512,251,West,110,1,180.00,2024-10-31,0.10
2041,319,North,110,1,170.00,2024-10-31,0.15
2288,399,East,110,4,720.00,2024-10-31,0.10
3530,369,West,123,2,110.00,2024-10-31,0.00
1697,224,South,112,1,80.00,2024-11-01,0.00
1798,208,East,112,2,160.00,2024-11-01,0.00
3469,284,North,128,6,108.00,2024-11-01,0.10
3500,210,South,106,1,300.00,2024-11-01,0.00
1315,248,East,110,2,340.00,2024-11-02,0.15
1443,356,South,128,6,108.00,2024-11-02,0.10
2413,393,North,109,2,48.00,2024-11-02,0.20
2754,397,South,108,2,90.00,2024-11-02,0.10
2956,381,North,131,2,360.00,2024-11-02,0.00
3648,338,East,130,2,90.00,2024-11-02,0.00
1146,290,South,138,3,51.30,2024-11-03,0.05
1171,220,East,125,2,560.00,2024-11-03,0.00
1360,211,West,138,2,32.40,2024-11-03,0.10
1685,293,South,139,2,1040.00,2024-11-03,0.20
1097,259,West,118,3,135.00,2024-11-04,0.00
1604,241,South,106,2,600.00,2024-11-04,0.00
1948,394,East,132,1,237.50,2024-11-05,0.05
3586,271,North,121,1,110.00,2024-11-05,0.00
2470,363,West,117,2,50.00,2024-11-06,0.00
2645,300,South,137,2,27.00,2024-11-06,0.10
2694,326,North,126,6,43.20,2024-11-06,0.10
3019,375,North,124,2,1000.00,2024-11-06,0.00
3466,231,East,119,8,252.00,2024-11-06,0.10
1474,234,East,126,10,72.00,2024-11-07,0.10
1634,287,East,118,4,180.00,2024-11-07,0.00
3326,369,South,122,1,76.00,2024-11-07,0.20
3426,400,West,108,2,80.00,2024-11-07,0.20
3493,300,East,109,3,76.50,2024-11-07,0.15
1565,362,East,103,1,510.00,2024-11-08,0.15
1977,242,East,114,1,50.00,2024-11-08,0.00
2898,361,West,136,5,180.00,2024-11-08,0.10
3213,356,West,125,1,224.00,2024-11-08,0.20
3833,294,East,135,1,198.00,2024-11-08,0.10
3015,319,West,123,3,156.75,2024-11-09,0.05
3904,266,North,136,2,72.00,2024-11-09,0.10
1591,222,West,114,2,90.00,2024-11-10,0.10
1912,352,North,131,3,540.00,2024-11-10,0.00
3003,282,East,105,2,665.00,2024-11-10,0.05
1100,344,East,124,2,800.00,2024-11-11,0.20
1208,308,East,109,3,76.50,2024-11-11,0.15
2912,353,North,138,1,15.30,2024-11-11,0.15
3141,381,North,135,1,220.00,2024-11-11,0.00
3317,232,South,136,3,108.00,2024-11-11,0.10
3600,355,South,124,1,500.00,2024-11-11,0.00
1817,240,West,135,1,198.00,2024-11-12,0.10
2039,212,East,122,2,171.00,2024-11-12,0.10
2088,226,South,109,1,28.50,2024-11-12,0.05
1373,368,South,118,3,128.25,2024-11-14,0.05
1693,286,West,116,3,306.00,2024-11-14,0.15
2024,202,East,122,1,85.50,2024-11-14,0.10
2390,276,West,107,1,250.00,2024-11-14,0.00
2410,220,West,102,2,1520.00,2024-11-14,0.05
2502,218,West,120,1,180.00,2024-11-14,0.00
3219,296,East,136,1,32.00,2024-11-14,0.20
3400,353,West,108,1,47.50,2024-11-14,0.05
3509,284,East,136,3,114.00,2024-11-14,0.05
1304,330,West,138,1,14.40,2024-11-15,0.20
1748,285,North,137,1,13.50,2024-11-15,0.10
1873,239,West,137,1,12.00,2024-11-15,0.20
2058,276,South,130,5,202.50,2024-11-15,0.10
2774,339,South,114,3,142.50,2024-11-15,0.05
3012,254,South,138,5,81.00,2024-11-15,0.10
3033,327,West,102,1,680.00,2024-11-15,0.15
3069,322,South,105,1,350.00,2024-11-15,0.00
1864,385,East,119,5,148.75,2024-11-16,0.15
2446,277,South,136,1,34.00,2024-11-16,0.15
3790,212,West,112,4,304.00,2024-11-16,0.05
1358,234,West,117,2,50.00,2024-11-17,0.00
1494,299,East,128,6,108.00,2024-11-17,0.10
1588,399,South,128,6,108.00,2024-11-17,0.10
2497,372,West,106,2,600.00,2024-11-17,0.00
3081,207,East,103,1,540.00,2024-11-17,0.10
1620,348,East,108,5,225.00,2024-11-18,0.10
2034,300,East,120,2,324.00,2024-11-18,0.10
2049,278,North,131,1,153.00,2024-11-18,0.15
2054,260,East,129,2,170.00,2024-11-18,0.00
2517,400,North,118,3,108.00,2024-11-18,0.20
1803,309,South,127,6,64.80,2024-11-19,0.10
2236,280,North,109,3,90.00,2024-11-19,0.00
2281,338,South,111,3,243.00,2024-11-19,0.10
2688,356,West,136,3,120.00,2024-11-19,0.00
1593,281,North,118,3,135.00,2024-11-20,0.00
3279,372,North,114,5,225.00,2024-11-20,0.10
3435,256,East,102,2,1440.00,2024-11-20,0.10
3517,209,East,122,3,256.50,2024-11-20,0.10
3858,370,North,135,2,440.00,2024-11-20,0.00
2148,203,East,119,4,140.00,2024-11-21,0.00
2219,254,South,138,2,36.00,2024-11-21,0.00
2326,320,South,121,3,280.50,2024-11-21,0.15
2528,237,East,139,1,520.00,2024-11-21,0.20
3513,231,West,139,1,650.00,2024-11-21,0.00
3970,360,North,129,3,255.00,2024-11-21,0.00
2350,275,North,114,4,180.00,2024-11-22,0.10
3891,252,West,125,3,840.00,2024-11-22,0.00
1424,358,East,137,3,42.75,2024-11-23,0.05
1954,205,North,138,8,129.60,2024-11-23,0.10
2340,248,North,118,1,42.75,2024-11-23,0.05
3572,314,West,129,4,340.00,2024-11-23,0.00
3718,233,North,103,2,960.00,2024-11-23,0.20
1500,334,East,128,5,90.00,2024-11-24,0.10
1515,336,East,130,3,114.75,2024-11-24,0.15
3287,288,West,135,2,396.00,2024-11-24,0.10
3850,369,West,114,8,360.00,2024-11-24,0.10
1059,274,West,140,1,90.25,2024-11-25,0.05
1661,256,North,140,1,85.50,2024-11-25,0.10
1788,378,West,126,5,36.00,2024-11-25,0.10
1872,389,South,136,1,34.00,2024-11-25,0.15
3064,325,East,126,6,43.20,2024-11-25,0.10
3085,385,North,117,2,50.00,2024-11-25,0.00
3267,352,East,126,8,57.60,2024-11-25,0.10
3368,281,North,117,1,23.75,2024-11-25,0.05
3872,327,West,128,5,90.00,2024-11-25,0.10
2020,321,East,114,10,425.00,2024-11-26,0.15
2048,324,East,127,4,43.20,2024-11-26,0.10
3202,316,North,109,4,120.00,2024-11-26,0.00
3989,229,West,126,1,8.00,2024-11-26,0.00
1128,366,South,109,2,57.00,2024-11-27,0.05
1496,352,East,121,2,198.00,2024-11-27,0.10
1666,366,West,131,1,162.00,2024-11-27,0.10
3198,386,South,119,3,105.00,2024-11-27,0.00
2624,210,East,110,1,190.00,2024-11-28,0.05
3599,366,East,105,1,350.00,2024-11-28,0.00
3949,275,South,104,3,450.00,2024-11-28,0.00
1064,274,North,128,3,57.00,2024-11-29,0.05
1774,274,South,114,1,50.00,2024-11-29,0.00
1834,256,North,126,2,16.00,2024-11-29,0.00
1898,211,East,140,3,285.00,2024-11-29,0.00
2213,209,East,137,1,14.25,2024-11-29,0.05
2969,354,North,117,4,90.00,2024-11-29,0.10
3478,393,East,137,2,30.00,2024-11-29,0.00
3683,332,West,106,2,570.00,2024-11-29,0.05
1991,232,North,123,1,44.00,2024-11-30,0.20
3640,342,South,109,2,51.00,2024-11-30,0.15
1504,304,North,134,3,225.00,2024-12-01,0.00
1909,344,West,106,4,1080.00,2024-12-01,0.10
2151,291,West,118,1,40.50,2024-12-01,0.10
3027,230,North,128,5,90.00,2024-12-01,0.10
3142,373,West,132,2,475.00,2024-12-01,0.05
3919,203,West,140,1,95.00,2024-12-01,0.00
1165,221,South,115,5,45.00,2024-12-02,0.10
1779,352,East,127,3,36.00,2024-12-02,0.00
1835,219,South,125,3,840.00,2024-12-02,0.00
2672,394,South,131,1,171.00,2024-12-02,0.05
3415,342,East,101,1,1200.00,2024-12-02,0.00
3593,394,North,105,2,665.00,2024-12-02,0.05
1821,312,West,102,2,1280.00,2024-12-03,0.20
2333,336,North,128,2,32.00,2024-12-03,0.20
1028,359,East,112,2,136.00,2024-12-04,0.15
1170,346,North,104,1,142.50,2024-12-04,0.05
1629,266,East,120,1,180.00,2024-12-04,0.00
1636,293,East,130,1,38.25,2024-12-04,0.15
1669,342,East,109,4,114.00,2024-12-04,0.05
2099,236,East,121,1,93.50,2024-12-04,0.15
2206,330,South,131,1,171.00,2024-12-04,0.05
3007,299,East,114,5,225.00,2024-12-04,0.10
3344,234,North,115,4,40.00,2024-12-04,0.00
1124,291,South,122,1,80.75,2024-12-05,0.15
1793,201,East,131,1,171.00,2024-12-05,0.05
2903,276,South,108,2,80.00,2024-12-05,0.20
3059,304,West,120,1,162.00,2024-12-05,0.10
3099,267,East,118,2,72.00,2024-12-05,0.20
3252,371,East,109,5,135.00,2024-12-05,0.10
3282,270,North,139,1,585.00,2024-12-05,0.10
3576,328,West,124,1,450.00,2024-12-05,0.10
3660,276,West,110,4,760.00,2024-12-05,0.05
3853,238,South,112,3,240.00,2024-12-05,0.00
1737,306,North,115,8,68.00,2024-12-06,0.15
1809,288,North,123,4,209.00,2024-12-06,0.05
2642,398,North,111,1,90.00,2024-12-06,0.00
2659,388,North,119,8,252.00,2024-12-06,0.10
3083,317,East,114,2,100.00,2024-12-06,0.00
3443,219,South,136,3,102.00,2024-12-06,0.15
1051,286,East,123,2,110.00,2024-12-07,0.00
1507,331,East,124,1,425.00,2024-12-07,0.15
1802,236,South,127,5,54.00,2024-12-07,0.10
2457,232,East,129,2,170.00,2024-12-07,0.00
3118,274,East,117,2,50.00,2024-12-07,0.00
1151,262,West,118,1,38.25,2024-12-08,0.15
1319,351,South,108,1,45.00,2024-12-08,0.10
1382,334,West,118,3,128.25,2024-12-08,0.05
1894,379,East,122,2,161.50,2024-12-08,0.15
2021,292,East,140,1,85.50,2024-12-08,0.10
2814,225,East,115,5,45.00,2024-12-08,0.10
2902,340,North,108,1,47.50,2024-12-08,0.05
3472,236,South,115,4,40.00,2024-12-08,0.00
3779,258,South,103,2,1020.00,2024-12-08,0.15
4000,337,North,129,2,170.00,2024-12-08,0.00
1063,237,East,112,3,204.00,2024-12-09,0.15
1545,219,North,130,2,90.00,2024-12-09,0.00
2072,310,South,118,4,162.00,2024-12-09,0.10
2123,370,South,140,4,380.00,2024-12-09,0.00
2824,231,South,127,8,81.60,2024-12-09,0.15
3714,360,South,118,1,45.00,2024-12-09,0.00
3868,224,East,137,2,30.00,2024-12-09,0.00
1963,244,South,103,2,1140.00,2024-12-10,0.05
2209,284,East,128,1,18.00,2024-12-10,0.10
2552,310,West,120,3,540.00,2024-12-10,0.00
3254,280,North,128,5,90.00,2024-12-10,0.10
3360,340,West,106,2,480.00,2024-12-10,0.20
3699,205,East,105,1,350.00,2024-12-10,0.00
1562,374,West,130,2,90.00,2024-12-11,0.00
3259,265,West,117,5,112.50,2024-12-11,0.10
3976,349,South,118,3,135.00,2024-12-11,0.00
1375,212,North,138,2,30.60,2024-12-12,0.15
2117,343,North,119,6,189.00,2024-12-12,0.10
3901,201,West,108,2,95.00,2024-12-12,0.05
1262,342,South,115,4,40.00,2024-12-13,0.00
2176,332,South,127,3,32.40,2024-12-13,0.10
3120,305,South,109,2,60.00,2024-12-13,0.00
3935,325,South,119,2,70.00,2024-12-13,0.00
1123,361,South,115,4,36.00,2024-12-14,0.10
1502,365,East,138,3,54.00,2024-12-14,0.00
2910,334,West,140,1,76.00,2024-12-14,0.20
3140,392,East,116,1,114.00,2024-12-14,0.05
3454,332,South,140,4,304.00,2024-12-14,0.20
3742,366,East,108,3,142.50,2024-12-14,0.05
3941,206,South,112,1,72.00,2024-12-14,0.10
1039,363,West,134,2,150.00,2024-12-15,0.00
1751,310,North,135,1,187.00,2024-12-15,0.15
1994,221,West,134,2,127.50,2024-12-15,0.15
2589,340,North,129,4,323.00,2024-12-15,0.05
2706,203,North,115,10,90.00,2024-12-15,0.10
2850,386,West,121,4,440.00,2024-12-15,0.00
2881,233,North,122,1,90.25,2024-12-15,0.05
3026,305,East,109,5,135.00,2024-12-15,0.10
1148,236,West,104,3,405.00,2024-12-16,0.10
2050,390,West,129,4,323.00,2024-12-16,0.05
2689,226,East,114,2,100.00,2024-12-16,0.00
2704,383,East,117,1,25.00,2024-12-16,0.00
3062,248,North,112,1,80.00,2024-12-16,0.00
3526,289,North,103,1,600.00,2024-12-16,0.00
3921,382,South,132,2,425.00,2024-12-16,0.15
1638,227,West,107,1,225.00,2024-12-17,0.10
2749,348,West,128,2,36.00,2024-12-17,0.10
3076,237,West,117,1,25.00,2024-12-17,0.00
3241,304,North,134,1,60.00,2024-12-17,0.20
3269,351,West,127,6,61.20,2024-12-17,0.15
3293,344,East,131,2,342.00,2024-12-17,0.05
1784,284,North,119,3,99.75,2024-12-18,0.05
1819,230,East,104,2,240.00,2024-12-18,0.20
1918,312,East,136,3,120.00,2024-12-18,0.00
2745,230,East,122,2,190.00,2024-12-18,0.00
2888,308,North,140,10,807.50,2024-12-18,0.15
3884,217,South,115,3,28.50,2024-12-18,0.05
1837,332,West,129,2,153.00,2024-12-19,0.10
2000,306,South,133,2,320.00,2024-12-19,0.00
2398,315,West,129,1,80.75,2024-12-19,0.05
2345,209,North,109,3,90.00,2024-12-20,0.00
3008,289,East,140,8,684.00,2024-12-20,0.10
3158,255,East,110,1,200.00,2024-12-20,0.00
3629,312,South,108,5,225.00,2024-12-20,0.10
1073,243,West,114,6,270.00,2024-12-21,0.10
1143,236,North,136,2,64.00,2024-12-21,0.20
1582,315,East,126,2,16.00,2024-12-21,0.00
2118,243,West,101,1,1020.00,2024-12-21,0.15
2237,363,West,111,5,405.00,2024-12-21,0.10
2272,244,West,137,2,30.00,2024-12-21,0.00
2448,243,West,111,2,162.00,2024-12-21,0.10
2822,325,West,127,3,36.00,2024-12-21,0.00
3283,400,East,123,3,148.50,2024-12-21,0.10
1047,331,South,129,2,161.50,2024-12-22,0.05
1595,324,East,110,4,760.00,2024-12-22,0.05
1787,359,North,113,1,700.00,2024-12-22,0.00
2292,242,South,125,3,840.00,2024-12-22,0.00
2835,327,South,127,2,21.60,2024-12-22,0.10
3231,242,South,136,1,38.00,2024-12-22,0.05
1400,383,East,116,3,342.00,2024-12-23,0.05
1447,255,South,137,2,30.00,2024-12-23,0.00
1559,359,North,106,1,270.00,2024-12-23,0.10
1863,338,West,110,1,170.00,2024-12-23,0.15
1895,279,South,109,5,135.00,2024-12-23,0.10
1978,263,South,133,4,608.00,2024-12-23,0.05
2259,288,North,103,2,1200.00,2024-12-23,0.00
3324,235,North,102,1,640.00,2024-12-23,0.20
3601,256,West,121,2,220.00,2024-12-23,0.00
1886,214,South,105,2,700.00,2024-12-24,0.00
2859,365,South,118,1,42.75,2024-12-24,0.05
2900,248,West,114,4,180.00,2024-12-24,0.10
1336,264,East,131,2,360.00,2024-12-25,0.00
1665,380,North,123,2,104.50,2024-12-25,0.05
1965,300,North,115,5,45.00,2024-12-25,0.10
2543,273,North,134,1,75.00,2024-12-25,0.00
3127,259,West,128,2,34.00,2024-12-25,0.15
3168,279,East,135,2,374.00,2024-12-25,0.15
3525,224,South,122,1,90.25,2024-12-25,0.05
1203,287,East,122,2,180.50,2024-12-26,0.05
1267,326,East,139,1,585.00,2024-12-26,0.10
1957,325,East,131,2,342.00,2024-12-26,0.05
2359,226,South,119,3,105.00,2024-12-26,0.00
2726,321,East,140,3,242.25,2024-12-26,0.15
3358,235,North,134,4,300.00,2024-12-26,0.00
3654,280,West,115,3,28.50,2024-12-26,0.05
3675,358,West,131,3,486.00,2024-12-26,0.10
1026,323,North,108,3,135.00,2024-12-27,0.10
1646,321,East,123,3,165.00,2024-12-27,0.00
1833,252,North,126,1,7.20,2024-12-27,0.10
1956,400,East,115,1,9.00,2024-12-27,0.10
3105,301,North,126,4,32.00,2024-12-27,0.00
3407,206,South,132,1,237.50,2024-12-27,0.05
1035,304,East,138,1,18.00,2024-12-28,0.00
1121,220,West,110,2,360.00,2024-12-28,0.10
2055,366,East,118,5,202.50,2024-12-28,0.10
2172,335,West,128,2,40.00,2024-12-28,0.00
2498,282,North,111,1,90.00,2024-12-28,0.00
2513,253,North,128,2,36.00,2024-12-28,0.10
2522,246,East,126,3,21.60,2024-12-28,0.10
2695,346,North,131,1,162.00,2024-12-28,0.10
2776,225,North,108,4,200.00,2024-12-28,0.00
3053,394,North,109,4,120.00,2024-12-28,0.00
3066,275,East,108,1,47.50,2024-12-28,0.05
1366,382,North,108,2,95.00,2024-12-29,0.05
1416,257,North,127,2,24.00,2024-12-29,0.00
3047,322,East,134,3,213.75,2024-12-29,0.05
3179,249,South,134,5,337.50,2024-12-29,0.10
3445,364,North,114,3,150.00,2024-12-29,0.00
3588,310,East,129,1,80.75,2024-12-29,0.05
1194,332,West,120,1,180.00,2024-12-30,0.00
2068,275,West,129,4,340.00,2024-12-30,0.00
2979,344,South,121,2,220.00,2024-12-30,0.00
2995,252,East,138,1,14.40,2024-12-30,0.20
3297,220,South,140,5,427.50,2024-12-30,0.10
1266,259,West,117,3,67.50,2024-12-31,0.10
1947,232,South,112,3,216.00,2024-12-31,0.10
2132,302,South,108,1,50.00,2024-12-31,0.00
2187,233,West,115,4,40.00,2024-12-31,0.00
2716,309,South,128,1,19.00,2024-12-31,0.05
1712,353,North,123,2,93.50,2025-01-01,0.15
2427,397,West,129,5,382.50,2025-01-01,0.10
3265,227,West,121,1,110.00,2025-01-01,0.00
3387,228,East,117,1,20.00,2025-01-01,0.20
3777,379,West,137,3,45.00,2025-01-01,0.00
2104,346,West,122,1,85.50,2025-01-02,0.10
2424,305,East,137,3,45.00,2025-01-02,0.00
2520,291,North,119,3,105.00,2025-01-02,0.00
3512,383,South,135,1,209.00,2025-01-02,0.05
1091,293,North,122,5,427.50,2025-01-03,0.10
2471,260,West,107,2,450.00,2025-01-03,0.10
2569,241,West,116,1,108.00,2025-01-03,0.10
2998,353,East,131,4,648.00,2025-01-03,0.10
3671,372,West,124,2,1000.00,2025-01-03,0.00
1953,252,East,115,4,36.00,2025-01-04,0.10
2238,297,South,109,3,81.00,2025-01-04,0.10
2686,270,North,136,3,108.00,2025-01-04,0.10
2733,212,North,114,2,90.00,2025-01-04,0.10
1958,321,West,120,1,171.00,2025-01-05,0.05
2307,393,West,104,1,142.50,2025-01-05,0.05
2561,253,North,107,1,212.50,2025-01-05,0.15
3869,328,North,132,1,212.50,2025-01-05,0.15
1785,397,East,116,1,108.00,2025-01-06,0.10
1901,202,East,140,4,380.00,2025-01-06,0.00
2083,216,South,135,1,198.00,2025-01-06,0.10
3193,335,North,116,1,114.00,2025-01-06,0.05
3613,260,South,125,1,280.00,2025-01-06,0.00
3867,234,South,112,5,360.00,2025-01-06,0.10
1048,238,West,117,4,85.00,2025-01-07,0.15
1200,294,North,131,2,360.00,2025-01-07,0.00
1711,367,West,117,3,63.75,2025-01-07,0.15
3412,288,West,116,1,114.00,2025-01-07,0.05
1237,384,North,126,6,43.20,2025-01-08,0.10
1632,400,South,114,5,225.00,2025-01-08,0.10
3094,394,South,127,2,24.00,2025-01-08,0.00
3510,243,East,108,5,212.50,2025-01-08,0.15
3721,219,South,132,4,1000.00,2025-01-08,0.00
1321,230,East,110,1,200.00,2025-01-09,0.00
1458,360,North,118,3,114.75,2025-01-09,0.15
2631,228,West,126,5,36.00,2025-01-09,0.10
3529,209,East,115,5,45.00,2025-01-09,0.10
1290,248,East,119,1,35.00,2025-01-10,0.00
1532,220,North,110,1,190.00,2025-01-11,0.05
2152,216,East,108,3,150.00,2025-01-11,0.00
3459,319,East,130,4,180.00,2025-01-11,0.00
3605,236,East,103,2,1140.00,2025-01-12,0.05
1016,380,East,136,1,40.00,2025-01-13,0.00
1580,215,West,109,2,48.00,2025-01-13,0.20
1649,268,East,106,2,570.00,2025-01-13,0.05
2667,251,North,127,5,54.00,2025-01-13,0.10
2874,245,East,122,1,95.00,2025-01-13,0.00
3664,338,East,102,1,720.00,2025-01-13,0.10
1172,230,North,103,2,1200.00,2025-01-14,0.00
1201,236,West,129,1,72.25,2025-01-15,0.15
1209,389,East,130,2,72.00,2025-01-15,0.20
1924,291,North,134,2,142.50,2025-01-15,0.05
2171,366,South,130,1,40.50,2025-01-15,0.10
2175,235,South,130,1,45.00,2025-01-15,0.00
2534,353,South,121,2,220.00,2025-01-15,0.00
2080,386,West,129,2,170.00,2025-01-16,0.00
2261,334,South,133,4,640.00,2025-01-16,0.00
2539,271,North,115,3,28.50,2025-01-16,0.05
2635,214,East,126,2,16.00,2025-01-16,0.00
1311,280,West,116,1,120.00,2025-01-17,0.00
2510,306,East,127,2,22.80,2025-01-17,0.05
2816,353,North,104,1,127.50,2025-01-17,0.15
3791,378,South,108,1,47.50,2025-01-17,0.05
1510,363,South,139,2,1300.00,2025-01-18,0.00
1856,233,East,111,2,144.00,2025-01-18,0.20
1368,208,South,116,1,96.00,2025-01-19,0.20
1478,275,East,119,3,94.50,2025-01-19,0.10
1700,251,West,124,1,500.00,2025-01-19,0.00
2541,376,East,109,2,57.00,2025-01-19,0.05
1754,310,South,126,10,72.00,2025-01-20,0.10
1926,344,West,126,4,30.40,2025-01-20,0.05
2371,332,East,119,2,70.00,2025-01-20,0.00
3212,341,South,123,5,220.00,2025-01-20,0.20
3234,390,East,116,2,204.00,2025-01-21,0.15
3507,293,West,108,4,200.00,2025-01-21,0.00
1142,397,South,114,10,450.00,2025-01-22,0.10
1318,230,West,114,4,190.00,2025-01-22,0.05
2077,289,South,101,2,2160.00,2025-01-22,0.10
2583,387,West,138,2,36.00,2025-01-22,0.00
1357,262,East,121,4,352.00,2025-01-23,0.20
3074,393,South,109,2,51.00,2025-01-23,0.15
3925,286,West,136,3,120.00,2025-01-23,0.00
1256,344,South,118,2,90.00,2025-01-24,0.00
1380,389,North,130,1,42.75,2025-01-24,0.05
3386,275,West,122,4,380.00,2025-01-24,0.00
1822,375,North,138,3,45.90,2025-01-25,0.15
1874,388,North,131,2,324.00,2025-01-25,0.10
2519,248,East,114,3,150.00,2025-01-25,0.00
3587,205,North,124,1,500.00,2025-01-25,0.00
3170,224,West,128,4,80.00,2025-01-26,0.00
3628,400,East,112,2,152.00,2025-01-26,0.05
1140,393,South,130,2,81.00,2025-01-27,0.10
1523,307,West,128,6,108.00,2025-01-27,0.10
1682,303,East,121,2,176.00,2025-01-27,0.20
1221,397,East,107,2,400.00,2025-01-28,0.20
1433,300,South,134,4,285.00,2025-01-28,0.05
3143,379,West,124,2,1000.00,2025-01-28,0.00
1317,217,West,125,1,280.00,2025-01-29,0.00
1322,299,East,118,4,144.00,2025-01-30,0.20
2707,380,East,110,1,200.00,2025-01-30,0.00
2970,314,North,103,3,1440.00,2025-01-30,0.20
3357,338,South,123,1,55.00,2025-01-30,0.00
1566,342,West,114,4,200.00,2025-02-01,0.00
1777,219,West,115,1,10.00,2025-02-01,0.00
3536,263,West,132,1,200.00,2025-02-01,0.20
3614,245,North,105,1,350.00,2025-02-01,0.00
1058,384,East,136,3,120.00,2025-02-02,0.00
1432,225,South,106,4,1140.00,2025-02-02,0.05
2419,286,South,103,1,570.00,2025-02-02,0.05
3119,369,West,137,2,28.50,2025-02-02,0.05
3339,262,East,104,2,270.00,2025-02-02,0.10
3755,387,East,134,2,135.00,2025-02-02,0.10
1328,399,West,123,3,148.50,2025-02-03,0.10
3121,373,East,130,2,85.50,2025-02-03,0.05
3280,396,South,138,4,72.00,2025-02-03,0.00
3734,308,West,106,3,810.00,2025-02-03,0.10
1280,220,South,128,4,80.00,2025-02-04,0.00
1399,335,West,113,1,700.00,2025-02-04,0.00
2459,296,East,110,1,170.00,2025-02-04,0.15
2617,271,South,106,1,300.00,2025-02-04,0.00
2462,328,East,130,3,128.25,2025-02-05,0.05
3433,238,West,118,1,40.50,2025-02-05,0.10
1684,386,South,115,3,28.50,2025-02-06,0.05
1987,296,North,129,2,170.00,2025-02-06,0.00
3749,216,South,118,1,42.75,2025-02-06,0.05
1420,306,South,121,1,104.50,2025-02-07,0.05
2179,226,South,108,2,90.00,2025-02-07,0.10
2582,202,South,117,1,25.00,2025-02-07,0.00
1519,392,West,122,2,171.00,2025-02-08,0.10
1825,374,North,128,5,85.00,2025-02-08,0.15
